Region,Market,Market_HSN,Chart,Name,Unit,Source,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027
Cuba,"Beauty, Health, Personal & Household Care",3304,Top Company Revenues (Worldwide & Consolidated),"Amazon.com, Inc.",billion USD (US$),Statista Company DB,177.9,232.9,280.5,386.1,469.8,,,,,,
Cuba,"Beauty, Health, Personal & Household Care",3304,Top Company Revenues (Worldwide & Consolidated),"Bath & Body Works, Inc.",billion USD (US$),Statista Company DB,12.63,13.24,12.91,11.85,7.882,,,,,,
Cuba,"Beauty, Health, Personal & Household Care",3304,Top Company Revenues (Worldwide & Consolidated),"Coupang, Inc.",billion USD (US$),Statista Company DB,,,6.273,11.97,18.41,,,,,,
Cuba,"Beauty, Health, Personal & Household Care",3304,Top Company Revenues (Worldwide & Consolidated),Cvs Health Corp.,billion USD (US$),Statista Company DB,184.8,194.6,256.8,268.7,292.1,,,,,,
Cuba,"Beauty, Health, Personal & Household Care",3304,Top Company Revenues (Worldwide & Consolidated),"JD.com, Inc.",billion USD (US$),Statista Company DB,53.61,69.83,84.07,108.1,,,,,,,
Cuba,"Beauty, Health, Personal & Household Care",3304,Top Company Revenues (Worldwide & Consolidated),Target Corp.,billion USD (US$),Statista Company DB,71.88,75.36,78.11,93.56,106,,,,,,
Cuba,"Beauty, Health, Personal & Household Care",3304,Top Company Revenues (Worldwide & Consolidated),"Ulta Beauty, Inc.",billion USD (US$),Statista Company DB,5.885,6.717,7.398,6.152,,,,,,,
Cuba,"Beauty, Health, Personal & Household Care",3304,Top Company Revenues (Worldwide & Consolidated),"Walgreens Boots Alliance, Inc.",billion USD (US$),Statista Company DB,118.2,131.5,136.9,139.5,132.5,,,,,,
Cuba,"Beauty, Health, Personal & Household Care",3304,Top Company Revenues (Worldwide & Consolidated),"Walmart, Inc.",billion USD (US$),Statista Company DB,500.3,514.4,524,559.2,572.8,,,,,,
Cuba,"Beauty, Health, Personal & Household Care",3304,Revenue,Total,million USD (US$),Statista,35.81,44.64,55.49,78.93,101.8,117.1,152.7,186.3,221.8,244.3,269.7
Cuba,"Beauty, Health, Personal & Household Care",3304,Revenue,Beauty Care,million USD (US$),Statista,8.336,10.41,12.94,18.5,23.6,26.16,32.71,38.58,45.52,49.95,54.92
Cuba,"Beauty, Health, Personal & Household Care",3304,Revenue,Health Care,million USD (US$),Statista,1.612,1.962,2.485,3.706,6.197,9.144,12.95,15.15,16.27,18.46,20.46
Cuba,"Beauty, Health, Personal & Household Care",3304,Revenue,Household Care,million USD (US$),Statista,3.051,3.308,3.571,4.269,5.629,8.397,15.53,24.79,33.09,36.66,41.41
Cuba,"Beauty, Health, Personal & Household Care",3304,Revenue,Personal Care,million USD (US$),Statista,22.81,28.96,36.5,52.46,66.37,73.39,91.53,107.8,126.9,139.2,152.9
Cuba,"Beauty, Health, Personal & Household Care",3304,Revenue Change,Total,percent,Statista,,24.658,24.306,42.242,28.975,15.029,30.401,22.004,19.055,10.144,10.397
Cuba,"Beauty, Health, Personal & Household Care",3304,Revenue Change,Beauty Care,percent,Statista,,24.88,24.304,42.968,27.568,10.847,25.038,17.946,17.989,9.732,9.95
Cuba,"Beauty, Health, Personal & Household Care",3304,Revenue Change,Health Care,percent,Statista,,21.712,26.656,49.135,67.215,47.555,41.623,16.988,7.393,13.46,10.834
Cuba,"Beauty, Health, Personal & Household Care",3304,Revenue Change,Household Care,percent,Statista,,8.423,7.95,19.546,31.858,49.174,84.947,59.627,33.481,10.789,12.957
Cuba,"Beauty, Health, Personal & Household Care",3304,Revenue Change,Personal Care,percent,Statista,,26.962,26.036,43.726,26.515,10.577,24.717,17.776,17.718,9.693,9.842
Cuba,"Beauty, Health, Personal & Household Care",3304,Average Revenue per User by Segment,Total,USD (US$),Statista,45.68,51.4,57.29,73.15,86.14,91.51,112.8,132.4,152.1,160.7,171.3
Cuba,"Beauty, Health, Personal & Household Care",3304,Average Revenue per User by Segment,Beauty Care,USD (US$),Statista,15.19,17.12,19.08,24.49,28.52,29.21,34.51,39.16,44.58,46.94,49.85
Cuba,"Beauty, Health, Personal & Household Care",3304,Average Revenue per User by Segment,Health Care,USD (US$),Statista,3.213,3.53,4.008,5.366,8.193,11.17,14.94,16.82,17.43,18.97,20.3
Cuba,"Beauty, Health, Personal & Household Care",3304,Average Revenue per User by Segment,Household Care,USD (US$),Statista,10.24,10.02,9.703,10.41,12.53,17.27,30.18,46.35,59.69,63.44,69.2
Cuba,"Beauty, Health, Personal & Household Care",3304,Average Revenue per User by Segment,Personal Care,USD (US$),Statista,46.94,53.79,60.78,78.41,90.59,92.5,109,123.5,140.4,147.7,156.6
Cuba,"Beauty, Health, Personal & Household Care",3304,Comparable Estimates - eCommerce (Worldwide),*Statista,trillion USD (US$),,2.249,2.429,2.642,3.282,3.86,3.609,4.505,5.037,5.675,6.021,6.429
Cuba,"Beauty, Health, Personal & Household Care",3304,Comparable Estimates - eCommerce (Worldwide),The BRC,trillion USD (US$),,,,,,2.634,3.048,,,,4.798,
Cuba,"Beauty, Health, Personal & Household Care",3304,Comparable Estimates - eCommerce (Worldwide),UNCTAD,trillion USD (US$),,,,4.87,,,,,,,,
Cuba,"Beauty, Health, Personal & Household Care",3304,Online & Offline Split,Offline,percent,Statista,97.745,97.236,96.623,95.072,93.882,92.84,91.503,89.925,88.324,,
Cuba,"Beauty, Health, Personal & Household Care",3304,Online & Offline Split,Online,percent,Statista,2.255,2.764,3.377,4.928,6.118,7.16,8.497,10.075,11.676,,
Cuba,"Beauty, Health, Personal & Household Care",3304,Mobile/Desktop Split,Desktop,percent,Statista,73.277,73.461,73.1,72.129,70.043,67.088,63.581,60.106,57.275,,
Cuba,"Beauty, Health, Personal & Household Care",3304,Mobile/Desktop Split,Mobile,percent,Statista,26.723,26.539,26.9,27.871,29.957,32.912,36.419,39.894,42.725,,
Cuba,"Beauty, Health, Personal & Household Care",3304,Users by Segment,Total,million users,Statista,0.784,0.868,0.969,1.079,1.182,1.28,1.354,1.407,1.459,1.52,1.574
Cuba,"Beauty, Health, Personal & Household Care",3304,Users by Segment,Beauty Care,million users,Statista,0.549,0.608,0.678,0.755,0.827,0.896,0.948,0.985,1.021,1.064,1.102
Cuba,"Beauty, Health, Personal & Household Care",3304,Users by Segment,Health Care,million users,Statista,0.502,0.556,0.62,0.691,0.756,0.819,0.867,0.901,0.933,0.973,1.007
Cuba,"Beauty, Health, Personal & Household Care",3304,Users by Segment,Household Care,million users,Statista,0.298,0.33,0.368,0.41,0.449,0.486,0.514,0.535,0.554,0.578,0.598
Cuba,"Beauty, Health, Personal & Household Care",3304,Users by Segment,Personal Care,million users,Statista,0.486,0.538,0.601,0.669,0.733,0.793,0.839,0.873,0.904,0.943,0.976
Cuba,"Beauty, Health, Personal & Household Care",3304,Penetration Rate by Segment,"Beauty, Health, Personal & Household Care",percent,Statista,6.913,7.659,8.546,9.527,10.442,11.318,11.991,12.482,12.957,13.53,14.036
Cuba,"Beauty, Health, Personal & Household Care",3304,Penetration Rate by Segment,Beauty Care,percent,Statista,4.839,5.361,5.982,6.669,7.309,7.922,8.393,8.737,9.07,9.47,9.823
Cuba,"Beauty, Health, Personal & Household Care",3304,Penetration Rate by Segment,Health Care,percent,Statista,4.424,4.902,5.47,6.097,6.683,7.243,7.674,7.988,8.292,8.659,8.982
Cuba,"Beauty, Health, Personal & Household Care",3304,Penetration Rate by Segment,Household Care,percent,Statista,2.627,2.911,3.248,3.62,3.968,4.301,4.556,4.743,4.924,5.142,5.335
Cuba,"Beauty, Health, Personal & Household Care",3304,Penetration Rate by Segment,Personal Care,percent,Statista,4.286,4.749,5.299,5.907,6.474,7.017,7.434,7.739,8.033,8.388,8.702
Cuba,Personal Care,3304,Top Company Revenues (Worldwide & Consolidated),Alibaba Group Holding Ltd.,billion USD (US$),Statista Company DB,37.03,56.96,73.78,103.9,,,,,,,
Cuba,Personal Care,3304,Top Company Revenues (Worldwide & Consolidated),"Amazon.com, Inc.",billion USD (US$),Statista Company DB,177.9,232.9,280.5,386.1,469.8,,,,,,
Cuba,Personal Care,3304,Top Company Revenues (Worldwide & Consolidated),"Bath & Body Works, Inc.",billion USD (US$),Statista Company DB,12.63,13.24,12.91,11.85,7.882,,,,,,
Cuba,Personal Care,3304,Top Company Revenues (Worldwide & Consolidated),"Coupang, Inc.",billion USD (US$),Statista Company DB,,,6.273,11.97,18.41,,,,,,
Cuba,Personal Care,3304,Top Company Revenues (Worldwide & Consolidated),Cvs Health Corp.,billion USD (US$),Statista Company DB,184.8,194.6,256.8,268.7,292.1,,,,,,
Cuba,Personal Care,3304,Top Company Revenues (Worldwide & Consolidated),"JD.com, Inc.",billion USD (US$),Statista Company DB,53.61,69.83,84.07,108.1,,,,,,,
Cuba,Personal Care,3304,Top Company Revenues (Worldwide & Consolidated),Target Corp.,billion USD (US$),Statista Company DB,71.88,75.36,78.11,93.56,106,,,,,,
Cuba,Personal Care,3304,Top Company Revenues (Worldwide & Consolidated),"Ulta Beauty, Inc.",billion USD (US$),Statista Company DB,5.885,6.717,7.398,6.152,,,,,,,
Cuba,Personal Care,3304,Top Company Revenues (Worldwide & Consolidated),"Walgreens Boots Alliance, Inc.",billion USD (US$),Statista Company DB,118.2,131.5,136.9,139.5,132.5,,,,,,
Cuba,Personal Care,3304,Top Company Revenues (Worldwide & Consolidated),"Walmart, Inc.",billion USD (US$),Statista Company DB,500.3,514.4,524,559.2,572.8,,,,,,
Cuba,Personal Care,3304,Revenue,Total,million USD (US$),Statista,22.81,28.96,36.5,52.46,66.37,73.39,91.53,107.8,126.9,139.2,152.9
Cuba,Personal Care,3304,Revenue,Body Care,million USD (US$),Statista,3.877,4.919,6.195,8.794,10.96,12.21,15.32,18.14,21.48,23.57,25.92
Cuba,Personal Care,3304,Revenue,Eye Care,million USD (US$),Statista,1.889,2.392,3.023,4.612,5.771,5.841,6.687,7.252,7.859,8.441,8.987
Cuba,Personal Care,3304,Revenue,Hair Care,million USD (US$),Statista,3.528,4.533,5.774,8.304,10.53,11.78,14.87,17.68,21.04,23.11,25.46
Cuba,Personal Care,3304,Revenue,Oral Care,million USD (US$),Statista,1.722,2.21,2.808,4.032,5.108,5.713,7.203,8.565,10.19,11.19,12.33
Cuba,Personal Care,3304,Revenue,Other Personal Care,million USD (US$),Statista,6.348,8.11,10.28,14.69,18.49,20.66,26,30.87,36.65,40.25,44.3
Cuba,Personal Care,3304,Revenue,Skin Care,million USD (US$),Statista,5.448,6.795,8.422,12.02,15.52,17.19,21.45,25.25,29.73,32.64,35.87
Cuba,Personal Care,3304,Revenue Change,Total,percent,Statista,,26.962,26.036,43.726,26.515,10.577,24.717,17.776,17.718,9.693,9.842
Cuba,Personal Care,3304,Revenue Change,Body Care,percent,Statista,,26.876,25.94,41.953,24.63,11.405,25.471,18.407,18.412,9.73,9.97
Cuba,Personal Care,3304,Revenue Change,Eye Care,percent,Statista,,26.628,26.38,52.564,25.13,1.213,14.484,8.449,8.37,7.406,6.468
Cuba,Personal Care,3304,Revenue Change,Hair Care,percent,Statista,,28.486,27.377,43.817,26.806,11.871,26.231,18.897,19.005,9.838,10.169
Cuba,Personal Care,3304,Revenue Change,Oral Care,percent,Statista,,28.339,27.059,43.59,26.687,11.844,26.081,18.909,18.973,9.814,10.188
Cuba,Personal Care,3304,Revenue Change,Other Personal Care,percent,Statista,,27.757,26.757,42.899,25.868,11.736,25.847,18.731,18.724,9.823,10.062
Cuba,Personal Care,3304,Revenue Change,Skin Care,percent,Statista,,24.725,23.944,42.721,29.118,10.76,24.782,17.716,17.743,9.788,9.896
Cuba,Personal Care,3304,Average Revenue per User,Total,USD (US$),Statista,46.94,53.79,60.78,78.41,90.59,92.5,109,123.5,140.4,147.7,156.6
Cuba,Personal Care,3304,Average Revenue per User,Body Care,USD (US$),Statista,11.73,13.44,15.17,19.33,21.99,22.63,26.84,30.58,34.93,36.77,39.06
Cuba,Personal Care,3304,Average Revenue per User,Eye Care,USD (US$),Statista,7.771,8.886,10.07,13.79,15.75,14.73,15.93,16.62,17.38,17.9,18.4
Cuba,Personal Care,3304,Average Revenue per User,Hair Care,USD (US$),Statista,13.96,16.19,18.49,23.87,27.62,28.56,34.06,38.98,44.74,47.13,50.12
Cuba,Personal Care,3304,Average Revenue per User,Oral Care,USD (US$),Statista,7.232,8.376,9.544,12.3,14.23,14.7,17.51,20.03,22.99,24.22,25.75
