countries,2022-2023(Apr-Nov),2021-2022,2020-2021,2019-2020,2018-2019,2017-2018,2016-2017,2015-2016,2014-2015,2013-2014,2012-2013,2011-2012,2010-2011,2009-2010,2008-2009,2007-2008,2006-2007,2005-2006,2004-2005,2003-2004,2002-2003,2001-2002,2000-2001,1999-2000,1998-1999,1997-1998
BELGIUM,0.32,0.9,0.88,1.03,0.85,0.25,0.18,0.66,0.96,0.48,0.66,1.27,1.86,2.24,1.6,1.27,0.71,0.76,0.35,0.41,0.06,0.04,1.68,0.2,0.11,0.07
MAYOTTE,,0.06,0.09,0.06,0.0,,,,,,,,,,,,,,,,,,,,,
BENIN,3.02,1.16,0.44,0.02,0.01,0.01,0.1,0.06,0.04,0.02,0.12,0.1,0.08,0.16,0.19,0.48,0.39,0.39,0.07,0.03,0.02,0.0,0.01,0.0,0.0,
BHUTAN,0.7,0.98,0.64,0.61,0.48,0.17,0.0,0.0,0.16,0.06,0.0,2.62,3.1,0.0,,0.02,0.0,0.0,0.0,,,,,0.0,0.02,0.02
BOLIVIA,,0.01,,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.01,0.0,,,0.0,0.0,,0.0,,,,,,,
BOSNIA-HRZGOVIN,0.0,,0.0,0.01,0.0,0.0,0.0,0.01,,0.0,,,,,,,,,,0.0,,,,,,
BOTSWANA,0.01,0.23,0.03,0.19,0.19,0.19,0.22,0.08,0.33,0.51,0.16,0.35,0.21,0.26,0.24,0.33,0.09,0.06,0.08,0.05,0.02,0.01,0.03,0.1,0.04,0.03
BRAZIL,3.2,2.81,2.7,3.36,2.99,3.33,2.84,1.3,3.35,4.08,2.87,1.8,1.45,1.0,0.07,0.44,0.12,0.24,0.05,0.02,0.0,0.01,0.02,0.01,0.0,0.0
BRUNEI,0.01,0.03,0.03,0.06,0.04,0.02,0.06,0.09,0.07,0.07,0.09,0.03,0.06,0.03,0.1,0.07,0.09,0.07,0.0,0.1,0.05,0.0,0.02,0.02,0.0,0.01
BULGARIA,0.01,0.01,0.01,0.01,0.01,0.01,0.04,0.04,0.02,0.01,0.02,0.05,0.02,0.03,0.05,0.08,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BURKINA FASO,0.0,1.83,1.6,0.67,0.26,0.05,0.9,0.37,0.01,0.01,0.0,0.11,0.0,0.01,0.0,0.0,0.0,0.0,,,,,,,,
MEXICO,0.8,0.73,0.66,1.38,0.93,1.09,0.62,0.66,0.58,0.53,0.23,0.49,0.43,0.14,0.19,0.72,1.06,0.41,0.09,0.16,0.22,0.03,0.01,0.05,0.02,0.01
FINLAND,0.05,0.39,0.5,0.37,0.05,0.06,0.03,0.05,0.06,0.0,0.01,0.16,0.08,0.05,0.04,0.06,0.09,0.03,0.08,0.05,0.0,0.01,0.04,0.03,0.01,0.0
EQUTL GUINEA,0.0,,,,,,0.01,,,0.01,0.0,0.0,,0.0,,,,,,,,,,,,
FRANCE,1.17,1.36,1.11,1.32,1.34,0.82,0.95,1.53,2.55,4.72,6.76,10.6,4.08,1.47,0.96,0.76,1.32,0.55,0.54,0.23,0.15,0.15,0.32,0.16,0.17,0.12
JAPAN,0.13,0.28,0.21,0.31,0.37,0.32,0.22,0.25,0.37,0.42,0.49,0.27,0.21,0.28,0.15,0.31,0.18,0.27,0.33,0.43,0.13,0.15,0.18,0.14,0.2,0.13
JORDAN,0.24,0.14,0.43,0.56,0.5,0.34,0.51,0.23,0.14,0.11,0.13,0.82,0.91,0.48,0.32,0.18,0.07,0.08,0.11,0.02,0.01,0.01,0.03,0.03,0.02,0.21
KAZAKHSTAN,0.0,0.01,0.0,0.02,0.04,0.06,0.14,0.1,0.0,0.11,0.0,0.01,0.0,0.0,0.0,0.04,0.02,0.04,0.02,0.02,0.05,0.02,0.01,0.02,0.01,0.02
KENYA,3.22,6.94,1.35,8.14,11.2,5.93,5.96,7.68,3.02,3.16,2.13,3.32,3.14,2.21,2.77,2.07,2.06,2.03,2.71,3.09,0.81,0.63,0.72,0.5,0.3,0.2
KYRGHYZSTAN,0.0,0.0,0.0,1.01,0.56,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.12,0.0,0.0,0.0,0.0,0.01,,,0.0,0.0
KOREA RP,0.07,0.07,0.07,0.14,0.07,0.05,0.15,0.08,0.13,0.19,0.3,0.15,0.04,0.11,0.13,0.14,0.15,0.26,0.19,0.17,0.12,0.18,0.37,0.0,0.01,0.01
KUWAIT,0.41,1.35,1.3,1.79,1.79,1.65,1.54,1.45,1.45,1.31,1.41,1.19,0.93,0.69,1.02,0.58,0.68,0.54,0.45,0.39,0.23,0.26,0.21,0.23,0.27,0.18
LAO PD RP,,,,,0.16,0.0,,0.02,0.0,0.0,0.69,0.0,0.0,0.22,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,
LATVIA,0.01,0.01,0.01,0.03,0.01,0.01,0.02,0.03,0.1,0.02,0.01,0.02,0.12,0.08,0.02,0.02,0.0,0.01,0.0,,,,,,,0.0
LEBANON,0.03,0.01,0.03,0.02,0.02,0.11,0.04,0.04,0.27,0.21,0.13,0.1,0.05,0.07,0.03,0.01,0.04,0.03,0.0,0.0,0.0,0.01,,0.0,0.01,0.01
LESOTHO,0.38,0.0,,0.0,0.0,,,0.01,0.0,0.0,,0.0,,0.0,,0.03,0.0,,0.0,,,,,,,
LIBERIA,0.15,0.05,0.02,0.44,0.21,0.28,0.14,0.16,0.7,0.15,0.16,0.23,0.16,0.04,0.01,0.01,0.01,0.01,0.01,,,,0.0,,0.03,0.0
JAMAICA,0.04,0.05,0.19,0.12,0.17,0.18,0.1,0.02,0.05,0.04,0.08,0.09,0.02,0.02,0.16,0.03,0.15,0.03,0.02,0.06,0.0,0.0,,0.0,0.0,
LIBYA,0.0,,,0.0,0.0,,0.0,0.05,0.09,0.18,0.06,0.03,0.06,0.0,0.01,0.14,0.01,0.03,,,,0.01,,0.0,,
LUXEMBOURG,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,,0.0,,,0.0,
MACAO,,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0
MACEDONIA,,0.01,0.03,0.04,0.01,0.01,0.09,0.06,0.11,0.08,0.02,0.05,0.08,,,,,,,,,,,,,
MADAGASCAR,1.6,0.18,0.1,0.09,0.11,0.04,0.67,0.0,0.32,0.06,0.0,0.0,0.0,0.02,0.12,0.02,0.24,,0.0,0.0,,0.03,0.0,,0.0,0.0
MALAWI,0.33,0.2,0.13,0.25,2.12,0.56,3.85,4.46,1.91,0.43,6.12,0.07,0.13,1.16,0.69,0.91,0.04,0.03,0.09,0.01,0.01,0.01,0.0,0.0,0.0,0.0
MALAYSIA,1.23,1.08,0.72,1.03,1.82,1.36,2.04,2.3,3.07,2.54,3.05,3.41,2.07,2.68,2.6,11.68,7.87,3.27,2.11,1.71,1.17,0.88,0.63,0.81,0.4,0.42
MALDIVES,2.89,5.57,0.36,4.89,3.81,3.44,3.85,3.24,2.31,1.49,1.47,1.69,0.92,1.68,2.42,1.8,1.72,1.94,2.21,0.95,0.49,0.2,0.24,0.08,0.11,0.11
MALI,0.01,0.01,0.09,0.35,0.02,0.01,0.09,0.01,0.01,0.01,0.0,0.08,0.01,0.01,0.0,0.0,0.01,0.0,,0.02,0.0,0.07,0.0,0.0,0.0,0.0
MALTA,0.02,0.02,0.03,0.01,0.05,0.01,0.01,0.01,0.05,0.03,0.09,0.02,0.05,0.04,0.12,0.06,0.1,0.02,0.02,0.04,0.03,0.01,0.02,0.01,0.0,0.01
MARTINIQUE,,,,,0.0,0.0,0.0,0.0,0.02,0.07,0.07,0.14,0.05,,,,,,0.04,,,,,,0.0,0.0
MAURITANIA,0.93,0.18,0.04,0.0,0.04,0.06,0.0,0.55,0.39,0.0,0.0,0.0,0.0,0.0,1.14,0.0,0.44,0.0,0.0,0.0,0.0,0.01,,,0.0,0.0
MAURITIUS,0.51,0.76,0.43,1.07,1.54,1.13,1.24,1.15,1.46,1.28,1.42,1.18,1.07,1.25,1.22,1.01,1.35,1.27,0.73,0.56,0.52,0.5,0.48,0.42,0.49,0.3
LITHUANIA,0.02,0.02,0.03,0.03,0.09,0.02,0.13,0.12,0.05,0.03,0.09,0.08,0.18,0.04,0.36,0.12,0.0,,0.0,,,,0.0,0.0,,
FIJI IS,0.14,0.14,0.15,0.14,0.3,0.22,0.36,0.25,0.37,0.21,0.23,0.24,0.2,0.2,0.23,0.22,0.32,0.25,0.18,0.17,0.23,0.1,0.13,0.13,0.06,0.01
COTE D' IVOIRE,12.29,7.47,6.78,4.63,3.36,1.73,1.29,3.62,1.31,1.18,0.51,0.02,0.17,0.02,0.24,0.03,0.02,0.0,0.04,0.01,0.01,0.0,0.01,0.01,0.0,0.0
ISRAEL,0.47,0.54,0.58,0.74,0.69,0.42,0.41,0.87,0.78,0.79,1.0,0.41,0.08,0.22,0.32,0.33,0.1,0.1,0.08,0.4,0.09,0.03,0.27,0.14,0.1,0.01
FR POLYNESIA,,,,,0.0,,,,,0.03,0.02,0.04,0.01,,,,0.01,,,,,,,,,
GABON,0.25,0.11,0.24,0.04,0.01,0.0,0.03,0.02,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,
GAMBIA,0.01,0.0,0.04,0.16,0.13,0.51,0.01,0.01,0.03,0.3,0.0,0.21,0.01,0.04,0.0,0.01,0.0,0.0,,0.02,0.05,,0.0,0.0,0.0,
GEORGIA,,0.0,0.0,0.02,,0.08,0.06,0.04,0.08,0.15,0.19,0.24,0.11,0.07,0.0,,0.0,,0.0,0.01,,0.0,,,,
GERMANY,0.4,0.62,0.58,0.95,0.95,1.58,1.45,0.99,1.34,3.08,4.86,3.27,4.34,2.51,2.16,1.16,1.63,1.42,1.02,0.56,0.48,1.51,0.46,0.16,0.31,0.49
GHANA,12.27,22.52,12.9,11.08,9.65,13.71,12.27,9.51,11.4,21.69,12.81,10.36,8.81,8.05,8.82,3.27,2.11,5.38,1.06,0.48,1.5,0.13,1.28,0.8,0.59,0.04
GIBRALTAR,0.0,,,,0.0,0.0,0.0,,,0.01,0.07,0.02,,0.0,0.0,0.0,0.0,,,,,,,,,
GREECE,0.09,0.09,0.17,0.62,0.35,0.24,0.36,0.47,1.01,1.29,0.91,0.24,0.13,0.1,0.25,0.36,0.49,0.51,0.18,0.6,0.0,0.01,0.01,0.02,0.01,0.02
GRENADA,,,,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,0.01,,0.0,0.0,0.0,0.0,,,,,,,,
GUADELOUPE,,0.0,0.0,,,,0.0,,0.02,0.07,0.07,0.14,0.06,0.0,0.0,,0.01,,,,,,,,0.01,
GUATEMALA,,0.05,0.05,0.0,0.07,0.03,0.01,0.0,0.03,0.03,0.04,0.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0,,,,,,0.0,
GUINEA,0.01,0.04,0.03,0.09,2.46,0.09,0.04,0.01,0.04,0.01,0.01,0.05,0.03,0.0,0.01,,0.07,0.0,0.01,0.02,0.03,0.01,0.0,0.02,0.0,0.0
ITALY,0.93,1.11,1.05,0.78,0.55,0.34,0.22,0.18,0.2,0.19,0.29,0.72,0.3,0.49,0.6,0.73,0.5,0.35,0.33,0.19,0.09,0.04,0.36,0.08,0.02,0.31
GUINEA BISSAU,0.02,0.01,,0.01,0.01,,,0.0,0.01,0.0,0.0,0.01,,0.0,0.0,,,,,0.01,0.01,0.0,,,,
HAITI,,0.0,0.38,0.62,0.09,0.0,,0.0,0.01,0.0,,0.02,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.01,0.0,0.06,,
HONDURAS,,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.4,0.0,,0.01,0.0,0.02,0.01,0.01,0.0,0.0,0.0,,,,,,
HONG KONG,0.24,0.31,0.43,0.19,0.14,0.15,0.05,0.09,0.13,0.15,0.47,0.17,0.27,0.24,0.42,0.08,0.14,0.29,0.13,0.04,0.02,0.07,0.56,0.59,0.02,0.03
HUNGARY,0.02,0.08,0.11,0.06,0.05,0.1,0.09,0.2,0.09,0.03,0.03,0.0,0.02,0.04,0.03,0.05,0.19,0.02,0.06,0.03,0.03,,0.0,0.0,0.0,0.0
ICELAND,0.0,0.01,0.01,0.0,0.02,0.01,0.02,0.02,0.04,0.07,0.16,0.02,0.01,0.01,0.16,0.15,0.03,0.0,0.0,0.0,,,,,,
INDONESIA,0.07,0.08,0.03,0.29,0.31,0.3,0.14,0.08,0.1,0.09,0.06,0.12,0.27,0.4,0.34,0.43,0.21,0.52,0.2,0.39,0.18,0.36,0.28,0.08,0.02,0.02
IRAN,,,0.0,,0.11,0.19,0.11,0.11,0.18,0.21,0.48,0.54,0.52,0.58,0.57,0.51,1.11,0.68,0.4,0.28,0.19,0.22,0.16,0.09,0.05,0.12
IRAQ,0.25,0.16,0.15,0.12,0.2,0.05,0.09,0.13,0.29,0.29,0.07,0.11,0.34,0.22,0.16,0.01,0.0,0.01,0.0,0.0,0.04,0.0,,,,
IRELAND,0.89,1.87,1.25,0.65,0.77,0.06,0.03,0.11,0.13,0.59,0.56,0.51,0.25,0.22,0.28,0.23,0.03,0.07,0.08,0.18,0.03,0.01,0.02,0.03,0.02,0.01
GUYANA,0.02,0.06,0.02,0.04,0.04,0.05,0.06,0.05,0.03,0.06,0.14,0.03,0.04,0.02,0.02,0.02,0.07,0.02,0.03,0.03,0.04,0.01,0.0,0.01,0.0,0.0
CHRISTMAS IS.,,,,,,,,,,,,,,,,,,,,0.03,,,,,0.0,
Total,193.03,270.06,178.03,231.6,275.34,194.43,218.06,216.78,197.09,238.03,255.24,240.39,184.7,151.39,164.38,145.32,121.83,101.79,74.96,63.6,39.54,28.28,35.68,24.87,24.09,20.71
India's Total,298285.79,422004.4,291808.48,313361.04,330078.09,303526.16,275852.43,262291.09,310338.48,314405.3,300400.58,305963.92,249815.55,178751.43,185295.36,163132.18,126414.05,103090.53,83535.94,63842.55,52719.43,43826.72,44560.29,36822.49,33218.72,34784.98
%Share,0.0647,0.064,0.061,0.0739,0.0834,0.0641,0.079,0.0826,0.0635,0.0757,0.085,0.0786,0.0739,0.0847,0.0887,0.0891,0.0964,0.0987,0.0897,0.0996,0.075,0.0645,0.0801,0.0675,0.0725,0.0595
