countries,2022-2023(Apr-Nov),2021-2022,2020-2021,2019-2020,2018-2019,2017-2018,2016-2017,2015-2016,2014-2015,2013-2014,2012-2013,2011-2012,2010-2011,2009-2010,2008-2009,2007-2008,2006-2007,2005-2006,2004-2005,2003-2004,2002-2003,2001-2002,2000-2001,1999-2000,1998-1999,1997-1998
YEMEN REPUBLC,,,,0.0,,0.0,,,,,,0.0,0.94,0.79,,,,,,,,,,,,
URUGUAY,,,,16.57,0.02,,,,,,,,,,,,,,,,,,,,,
ROMANIA,,,,0.33,,,,0.0,0.01,,,,,,,,,,,,,,,,,
QATAR,,,,,,,,0.0,,,,,,,,0.0,0.0,0.0,,,,,0.0,,,
OMAN,,,,0.0,,,,,0.0,,0.0,,,,,0.03,0.02,0.0,,,0.0,0.0,,0.0,,
MOZAMBIQUE,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
GUATEMALA,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
PARAGUAY,,,,,,,,,0.01,,0.0,,,,,,,,,,,,,,,
THAILAND,,,,,,,,,0.0,,,,0.02,0.0,0.0,,,,,,,,,,,
TURKMENISTAN,,,,,,,,,,,,,,,,,,,,,,,,,,
UNSPECIFIED,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,
SWAZILAND,,,,,,,,,,,,,,,,,0.01,,,,,,,,,
BARBADOS,,,,,,,,,,,,,,,,,,,,,,,,,,
SURINAME,,,,,,,,,,,,,,,,,,,,,,,,,,
PAKISTAN IR,,,,,,,,,,,,,,,0.03,0.0,,,,,,,,,,
NORWAY,,,,,,,,,,,,,,,0.01,,,,,,,,,,,
MONTSERRAT,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
DJIBOUTI,,,,,,,,,,,,,,,0.01,0.26,,,,,0.02,,,,,
CUBA,,,,,,,,,,,,,,,,,,,,,,,,,,
CHILE,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
BENIN,,,,,,,,,,,,,,,0.04,,,,,,,,,,,
GREECE,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
FIJI IS,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
ESTONIA,,,,,,,,,,,,,,,,,,,,,,,,,,
MAURITIUS,,,,0.0,0.0,,0.08,0.06,0.08,0.12,0.0,0.0,0.08,0.0,0.26,0.0,0.01,,0.0,,,,,,,
CYPRUS,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,
TAJIKISTAN,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
SWEDEN,,,,,,,,,,,,,0.0,0.0,,0.0,,0.0,,,,,,,,
MOLDOVA,,,,,,,,,,,,,,,,,,,,,,,,,,
GAMBIA,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
FINLAND,,,,,,,,,,,,,0.01,,,,,,,,,,,,,
COSTA RICA,,,,,,,,,,,,,,,,,,,,,,,,,,
TAIWAN,,,,,,,,,,,,,,,0.01,0.02,,,,,,,,,,
LEBANON,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
VIETNAM SOC REP,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
TRINIDAD,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
VENEZUELA,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
SUDAN,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,
REUNION,,,,,,,,,,,,,,,,,,,,,,,,,,
GEORGIA,,,,,,,,,,0.01,,,,,,,,,,,,,,,,
BULGARIA,,,,,,,,,,,,,,,,,,,0.04,,,,,,,
BRUNEI,,,,,,,,,,,,,,,,,,0.0,,,,,,,,
JAPAN,,,,,,0.0,,,,,,,,,,,0.0,,0.0,,,,,,,
HONG KONG,,,,0.01,,,,,0.0,,,0.0,,,,,,,,,0.0,,,,,
SINGAPORE,0.0,0.0,,0.0,0.01,0.03,0.0,0.0,0.0,0.01,0.11,0.0,0.0,0.08,0.01,0.03,0.1,0.01,0.11,0.01,,,,,,
SENEGAL,,,0.07,,0.0,0.07,,,,,,,,,,,,,,,,,,,,
SAUDI ARAB,,0.0,,,,0.0,,,0.0,,0.0,,0.0,,0.0,,0.01,0.0,0.0,,,,,,,
RWANDA,1.57,0.87,1.24,0.66,0.71,0.22,,,,0.0,,,,,0.15,0.03,,,,,,,,,,
RUSSIA,0.02,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,
NIGERIA,0.11,,,,0.09,0.44,0.0,0.0,,,0.03,0.02,0.0,0.03,0.02,0.05,,,,,,,,,,
NETHERLAND,0.02,0.02,0.0,,,0.0,,,,0.0,0.0,,0.0,,0.0,,,0.0,0.05,,0.0,,,,,
NEPAL,0.0,0.02,0.15,0.1,0.12,0.17,0.13,1.93,3.82,1.87,,0.01,0.01,0.03,0.04,0.0,0.0,0.0,,0.0,,,0.0,0.03,,
MOROCCO,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MEXICO,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,
MALI,,0.01,0.02,,0.06,0.02,,,,,0.0,,,,,,,,,,,,,,,
MALDIVES,0.0,,,0.0,,,,,,,0.0,0.0,,,,,0.01,,0.0,,0.0,,,,,
MALAYSIA,0.0,0.01,0.58,0.01,0.03,0.0,,,0.0,0.0,,,0.02,0.0,,,,,0.09,0.0,,,,,,
LIBERIA,0.78,1.24,,,,,,,,,,,,,,,,,,,,,,,,
KUWAIT,,,,0.0,,,,,,,1.0,,,,0.0,0.0,0.0,,,0.01,,,,,,
KOREA RP,,0.0,,,,,,,,,,,0.02,,0.01,0.0,0.0,,,,,,,,,
KENYA,0.19,0.35,0.18,0.11,31.96,1.59,1.08,0.38,0.85,0.09,1.62,1.35,0.29,0.03,3.94,2.66,1.34,0.08,0.21,0.0,,,,,,
JORDAN,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
COTE D' IVOIRE,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,
IRAN,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,0.1
GHANA,0.01,0.01,,0.0,,,,,,0.0,0.0,0.0,0.01,,0.01,0.06,,,,,,,,,,
GERMANY,0.0,,,0.0,0.04,0.01,0.11,5.14,0.0,0.04,0.0,18.42,2.08,0.0,0.01,0.0,0.0,,0.0,,0.07,,0.07,,,0.0
ETHIOPIA,,0.17,0.06,0.09,0.05,0.06,0.04,0.23,0.02,0.0,,0.0,,,0.27,,,,0.01,,0.0,,,,,
BURUNDI,,0.04,,,,,,,,,,,,,,,,,,,,,,,,
BURKINA FASO,,,,,,,,,,,,,,,,,0.02,,,,,,,,,
BOLIVIA,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
BHUTAN,0.01,0.12,0.02,0.02,0.01,0.01,,,0.01,,,,,0.4,,,0.0,,,,,,,,,
BANGLADESH PR,0.05,0.0,0.01,0.02,0.08,,,,0.03,0.0,0.07,0.02,0.0,0.02,0.01,0.01,0.0,,0.0,,,,,,0.0,0.0
AUSTRALIA,0.0,,,,,,,,0.0,,0.0,0.03,,0.01,0.0,,0.0,,0.0,,,,,,,
SPAIN,,,0.01,,,,,0.01,0.0,,,,0.09,,0.0,,,,,,,,,0.0,0.0,0.0
SRI LANKA DSR,,0.0,0.01,0.05,0.0,0.01,0.0,0.0,0.0,,,0.03,0.17,0.01,0.05,0.19,0.11,0.04,0.16,0.29,0.34,0.01,0.08,,0.0,
SWITZERLAND,,,,,,0.0,,,0.0,,0.0,19.76,2.03,0.0,0.0,0.0,0.01,,,,,,,,,
TOGO,,,,,,,,,,,,,,,,,,,,,,,,,,
FRANCE,,,,,,0.53,,,,,0.0,0.0,0.0,,0.0,0.01,0.0,,,,,,,0.0,0.02,
EGYPT A RP,,,,,,,,0.4,0.0,,,,0.0,0.0,0.0,,,,,0.0,,,,,,
DENMARK,,,,0.0,0.0,0.0,,0.0,,,,,0.0,,,0.0,,,,,,,,,,
UKRAINE,,,0.0,,,,,,,,,,,,,,,,,0.01,,,,,,
SOUTH AFRICA,,,0.01,,,,,0.01,,0.01,,0.0,0.0,,0.0,0.02,,,0.0,,,,,,,
SIERRA LEONE,,,0.01,,,,,,,,0.02,0.02,0.0,,,,,,,,,,,,,
PORTUGAL,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
POLAND,,,0.0,,0.0,,,,0.0,,,0.0,,,,,,,,,,,,,,
PHILIPPINES,,,,,,,0.0,,,0.0,,0.0,0.0,,,,,,,,,,,,,
NIGER,,,0.0,,,0.0,,0.0,,,,,,,,,0.01,,,,,,,,,
MALAWI,,,0.01,0.03,,0.0,,,,,,,,0.05,0.02,0.07,0.0,0.01,,,,,,,,
ISRAEL,,,0.0,,,,0.02,,,,,,0.0,0.03,,,,,,,,,,,,
HUNGARY,,,,,,,,0.0,0.01,,,,,,,,,,,0.0,,,,0.0,,
GUINEA,,,,,,,,,,,,,,,,,,,,,,,,,,
INDONESIA,,,,,,,,,,,0.0,,,,0.02,,0.05,,0.0,,0.05,,,,,
COLOMBIA,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
CAMEROON,,,,,,,,,,,,,,,,,,,,,,,,,,
CAMBODIA,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
BELGIUM,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,
BAHARAIN IS,,,0.0,,,,,,0.0,,3.17,,0.9,0.9,0.0,1.3,,0.0,0.0,,,,,,,
ZAMBIA,,0.2,0.16,0.18,0.17,0.13,0.3,0.15,0.15,0.21,0.07,0.48,,,0.25,0.08,0.01,0.0,,,,,,,,
CONGO D. REP.,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
UZBEKISTAN,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,
U S A,1.29,0.89,0.01,0.09,0.01,0.0,0.01,0.14,0.01,0.01,0.02,0.04,1.92,0.1,0.14,0.1,0.07,0.02,0.0,0.01,0.07,0.03,,,0.0,
U K,0.01,0.01,0.0,0.01,0.01,0.06,,,0.0,1.56,9.76,1.34,4.17,7.19,4.37,6.92,38.85,14.77,0.01,0.02,0.03,,,,0.0,0.04
U ARAB EMTS,0.0,0.0,,0.0,,0.04,0.0,0.01,0.01,0.04,2.35,0.98,1.47,0.1,0.01,0.85,0.0,0.0,0.01,0.0,0.0,,0.0,,,
UGANDA,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.03,,0.0,,,,,,,,
CANADA,,,,,,,,,,,0.0,,1.38,,0.0,0.0,,,,0.0,,,,,,
SYRIA,,,,,,,,,,,,,,,,,,0.0,,,,,,,,
%Share,0.0014,0.0009,0.0009,0.0058,0.0101,0.0011,0.0006,0.0034,0.002,0.0018,0.0068,0.0139,0.0063,0.0055,0.0053,0.0078,0.0322,0.0146,0.0011,0.0006,0.0011,0.0001,0.0003,0.0001,0.0001,0.0004
India's Total,298285.79,422004.4,291808.48,313361.04,330078.09,303526.16,275852.43,262291.09,310338.48,314405.3,300400.58,305963.92,249815.55,178751.43,185295.36,163132.18,126414.05,103090.53,83535.94,63842.55,52719.43,43826.72,44560.29,36822.49,33218.72,34784.98
Total,4.08,3.96,2.55,18.31,33.45,3.41,1.79,8.97,6.29,5.71,20.43,42.5,15.62,9.78,9.74,12.79,40.67,15.03,0.89,0.37,0.59,0.04,0.15,0.03,0.03,0.14
