Region,Market,Market_HSN,Chart,Name,Unit,Source,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027
Gabon,Health Care,3003,Comparable Estimates - eCommerce (Worldwide),*Statista,trillion USD (US$),,2.249,2.429,2.642,3.282,3.86,3.609,4.505,5.037,5.675,6.021,6.429
Gabon,Health Care,3003,Comparable Estimates - eCommerce (Worldwide),The BRC,trillion USD (US$),,,,,,2.634,3.048,,,,4.798,
Gabon,Health Care,3003,Comparable Estimates - eCommerce (Worldwide),UNCTAD,trillion USD (US$),,,,4.87,,,,,,,,
Gabon,Health Care,3003,Online & Offline Split,Offline,percent,Statista,95.566,95.452,95.185,94.317,93.199,91.357,89.291,87.661,86.652,,
Gabon,Health Care,3003,Online & Offline Split,Online,percent,Statista,4.434,4.548,4.815,5.683,6.801,8.643,10.709,12.339,13.348,,
Gabon,Health Care,3003,Mobile/Desktop Split,Desktop,percent,Statista,68.757,65.106,62.114,59.391,57.002,54.898,52.797,50.887,48.989,,
Gabon,Health Care,3003,Mobile/Desktop Split,Mobile,percent,Statista,31.243,34.894,37.886,40.609,42.998,45.102,47.203,49.113,51.011,,
Gabon,Health Care,3003,Users by Segment,Total,million users,Statista,0.045,0.046,0.054,0.061,0.07,0.081,0.088,0.097,0.107,0.115,0.123
Gabon,Health Care,3003,Users by Segment,Analgesics,million users,Statista,0.009,0.009,0.011,0.012,0.014,0.016,0.018,0.019,0.021,0.023,0.025
Gabon,Health Care,3003,Users by Segment,Cold & Cough Remedies,million users,Statista,0.018,0.018,0.022,0.024,0.028,0.032,0.035,0.039,0.043,0.046,0.049
Gabon,Health Care,3003,Users by Segment,Digestives & Intestinal Remedies,million users,Statista,0.014,0.014,0.016,0.018,0.021,0.024,0.026,0.029,0.032,0.034,0.037
Gabon,Health Care,3003,Users by Segment,Hand Sanitizer,million users,Statista,0.018,0.018,0.022,0.024,0.028,0.032,0.035,0.039,0.043,0.046,0.049
Gabon,Health Care,3003,Users by Segment,Incontinence,million users,Statista,0.009,0.009,0.011,0.012,0.014,0.016,0.018,0.019,0.021,0.023,0.025
Gabon,Health Care,3003,Users by Segment,Other Health Care,million users,Statista,0.01,0.011,0.013,0.014,0.016,0.019,0.02,0.022,0.025,0.026,0.028
Gabon,Health Care,3003,Users by Segment,Skin Treatment,million users,Statista,0.018,0.018,0.022,0.024,0.028,0.032,0.035,0.039,0.043,0.046,0.049
Gabon,Health Care,3003,Users by Segment,Vitamins & Minerals,million users,Statista,0.023,0.023,0.027,0.03,0.035,0.04,0.044,0.049,0.054,0.057,0.061
Gabon,Health Care,3003,Penetration Rate by Segment,Analgesics,percent,Statista,0.44,0.434,0.5,0.547,0.615,0.693,0.735,0.799,0.862,0.903,0.947
Gabon,Health Care,3003,Penetration Rate by Segment,Cold & Cough Remedies,percent,Statista,0.881,0.867,1.001,1.094,1.23,1.385,1.469,1.598,1.723,1.807,1.894
Gabon,Health Care,3003,Penetration Rate by Segment,Digestives & Intestinal Remedies,percent,Statista,0.66,0.651,0.751,0.82,0.923,1.039,1.102,1.198,1.293,1.355,1.421
Gabon,Health Care,3003,Penetration Rate by Segment,Hand Sanitizer,percent,Statista,0.881,0.867,1.001,1.094,1.23,1.385,1.469,1.598,1.723,1.807,1.894
