Region,Market,Market_HSN,Chart,Name,Unit,Source,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027
Ecuador,Personal Care,3304,Users,Total,million users,Statista,0.712,0.859,1.01,1.173,1.339,1.507,1.652,1.774,1.894,2.026,2.15
Ecuador,Personal Care,3304,Users,Body Care,million users,Statista,0.484,0.584,0.687,0.797,0.911,1.025,1.124,1.206,1.288,1.378,1.462
Ecuador,Personal Care,3304,Users,Eye Care,million users,Statista,0.356,0.43,0.505,0.586,0.67,0.753,0.826,0.887,0.947,1.013,1.075
Ecuador,Personal Care,3304,Users,Hair Care,million users,Statista,0.37,0.447,0.525,0.61,0.696,0.784,0.859,0.922,0.985,1.054,1.118
Ecuador,Personal Care,3304,Users,Oral Care,million users,Statista,0.349,0.421,0.495,0.575,0.656,0.738,0.81,0.869,0.928,0.993,1.054
Ecuador,Personal Care,3304,Users,Other Personal Care,million users,Statista,0.32,0.387,0.455,0.528,0.603,0.678,0.744,0.798,0.852,0.912,0.968
Ecuador,Personal Care,3304,Users,Skin Care,million users,Statista,0.313,0.378,0.445,0.516,0.589,0.663,0.727,0.78,0.833,0.892,0.946
Ecuador,Personal Care,3304,Penetration Rate,Body Care,percent,Statista,2.883,3.42,3.955,4.519,5.09,5.657,6.131,6.509,6.872,7.268,7.627
Ecuador,Personal Care,3304,Penetration Rate,Eye Care,percent,Statista,2.12,2.515,2.908,3.323,3.743,4.159,4.508,4.786,5.053,5.344,5.609
Ecuador,Personal Care,3304,Penetration Rate,Hair Care,percent,Statista,2.205,2.615,3.024,3.456,3.892,4.326,4.689,4.977,5.255,5.558,5.833
Ecuador,Personal Care,3304,Penetration Rate,Oral Care,percent,Statista,2.077,2.464,2.85,3.257,3.668,4.076,4.418,4.69,4.952,5.238,5.497
Ecuador,Personal Care,3304,Penetration Rate,Other Personal Care,percent,Statista,1.908,2.263,2.617,2.991,3.368,3.743,4.058,4.307,4.548,4.81,5.048
Ecuador,Personal Care,3304,Penetration Rate,Personal Care,percent,Statista,4.24,5.029,5.816,6.646,7.485,8.319,9.017,9.571,10.106,10.688,11.216
Ecuador,Personal Care,3304,Penetration Rate,Skin Care,percent,Statista,1.865,2.213,2.559,2.924,3.294,3.66,3.967,4.211,4.447,4.703,4.936
Ecuador,Beauty Care,3305,Top Company Revenues (Worldwide & Consolidated),Alibaba Group Holding Ltd.,billion USD (US$),Statista Company DB,37.03,56.96,73.78,103.9,,,,,,,
Ecuador,Beauty Care,3305,Top Company Revenues (Worldwide & Consolidated),"Amazon.com, Inc.",billion USD (US$),Statista Company DB,177.9,232.9,280.5,386.1,469.8,,,,,,
Ecuador,Beauty Care,3305,Top Company Revenues (Worldwide & Consolidated),"Bath & Body Works, Inc.",billion USD (US$),Statista Company DB,12.63,13.24,12.91,11.85,7.882,,,,,,
Ecuador,Beauty Care,3305,Top Company Revenues (Worldwide & Consolidated),"Coupang, Inc.",billion USD (US$),Statista Company DB,,,6.273,11.97,18.41,,,,,,
Ecuador,Beauty Care,3305,Top Company Revenues (Worldwide & Consolidated),Cvs Health Corp.,billion USD (US$),Statista Company DB,184.8,194.6,256.8,268.7,292.1,,,,,,
Ecuador,Beauty Care,3305,Top Company Revenues (Worldwide & Consolidated),"JD.com, Inc.",billion USD (US$),Statista Company DB,53.61,69.83,84.07,108.1,,,,,,,
Ecuador,Beauty Care,3305,Top Company Revenues (Worldwide & Consolidated),Target Corp.,billion USD (US$),Statista Company DB,71.88,75.36,78.11,93.56,106,,,,,,
Ecuador,Beauty Care,3305,Top Company Revenues (Worldwide & Consolidated),"Ulta Beauty, Inc.",billion USD (US$),Statista Company DB,5.885,6.717,7.398,6.152,,,,,,,
Ecuador,Beauty Care,3305,Top Company Revenues (Worldwide & Consolidated),"Walgreens Boots Alliance, Inc.",billion USD (US$),Statista Company DB,118.2,131.5,136.9,139.5,132.5,,,,,,
Ecuador,Beauty Care,3305,Top Company Revenues (Worldwide & Consolidated),"Walmart, Inc.",billion USD (US$),Statista Company DB,500.3,514.4,524,559.2,572.8,,,,,,
Ecuador,Beauty Care,3305,Average Revenue per User by Segment,Total,USD (US$),Statista,36.84,36.61,38.36,43.86,52.71,48.81,52.93,55.28,58.34,59.64,61.17
Ecuador,Beauty Care,3305,Average Revenue per User by Segment,Cosmetics,USD (US$),Statista,21.64,21.09,21.73,24.58,29.05,26.83,29.02,30.24,31.83,32.47,33.25
Ecuador,Beauty Care,3305,Average Revenue per User by Segment,Fragrances,USD (US$),Statista,3.348,2.907,2.653,2.825,3.046,2.855,3.094,3.247,3.371,3.404,3.458
Ecuador,Beauty Care,3305,Average Revenue per User by Segment,Other Beauty Care,USD (US$),Statista,78.73,80.4,86.21,99.85,122.2,113.3,123,128.7,136.2,139.4,143.2
Ecuador,Beauty Care,3305,Revenue,Total,million USD (US$),Statista,29.6,35.51,43.76,58.07,79.69,83.04,98.73,110.7,124.7,136.4,148.5
Ecuador,Beauty Care,3305,Revenue,Cosmetics,million USD (US$),Statista,12.17,14.32,17.36,22.77,30.74,31.95,37.89,42.39,47.64,51.99,56.51
Ecuador,Beauty Care,3305,Revenue,Fragrances,million USD (US$),Statista,1.614,1.692,1.816,2.244,2.763,2.914,3.463,3.902,4.325,4.672,5.037
Ecuador,Beauty Care,3305,Revenue,Other Beauty Care,million USD (US$),Statista,15.81,19.5,24.59,33.05,46.19,48.17,57.38,64.41,72.78,79.75,86.96
Ecuador,Beauty Care,3305,Revenue Change,Total,percent,Statista,,19.966,23.233,32.701,37.231,4.204,18.895,12.124,12.647,9.383,8.871
Ecuador,Beauty Care,3305,Revenue Change,Cosmetics,percent,Statista,,17.666,21.229,31.164,35.002,3.936,18.592,11.876,12.385,9.131,8.694
Ecuador,Beauty Care,3305,Revenue Change,Fragrances,percent,Statista,,4.833,7.329,23.568,23.128,5.465,18.84,12.677,10.841,8.023,7.813
Ecuador,Beauty Care,3305,Revenue Change,Other Beauty Care,percent,Statista,,23.34,26.103,34.404,39.758,4.287,19.12,12.252,12.995,9.577,9.041
Ecuador,Beauty Care,3305,Comparable Estimates - eCommerce (Worldwide),*Statista,trillion USD (US$),,2.249,2.429,2.642,3.282,3.86,3.609,4.505,5.037,5.675,6.021,6.429
Ecuador,Beauty Care,3305,Comparable Estimates - eCommerce (Worldwide),The BRC,trillion USD (US$),,,,,,2.634,3.048,,,,4.798,
Ecuador,Beauty Care,3305,Comparable Estimates - eCommerce (Worldwide),UNCTAD,trillion USD (US$),,,,4.87,,,,,,,,
Ecuador,Beauty Care,3305,Online & Offline Split,Offline,percent,Statista,87.667,85.774,83.359,76.905,72.703,71.8,70.493,68.715,66.667,,
Ecuador,Beauty Care,3305,Online & Offline Split,Online,percent,Statista,12.333,14.226,16.641,23.095,27.297,28.2,29.507,31.285,33.333,,
