Region,Market,Market_HSN,Chart,Name,Unit,Source,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027
Kyrgyzstan,Health Care,3003,Revenue Change,Skin Treatment,percent,Statista,,-2.291,-1.234,-4.809,7.415,-0.489,7.796,-1.595,-3.414,1.198,0.237
Kyrgyzstan,Health Care,3003,Revenue Change,Vitamins & Minerals,percent,Statista,,4.161,5.356,1.508,14.559,5.965,14.86,4.962,3.219,5.76,4.915
Kyrgyzstan,Health Care,3003,Comparable Estimates - eCommerce (Worldwide),*Statista,trillion USD (US$),,2.249,2.429,2.642,3.282,3.86,3.609,4.505,5.037,5.675,6.021,6.429
Kyrgyzstan,Health Care,3003,Comparable Estimates - eCommerce (Worldwide),The BRC,trillion USD (US$),,,,,,2.634,3.048,,,,4.798,
Kyrgyzstan,Health Care,3003,Comparable Estimates - eCommerce (Worldwide),UNCTAD,trillion USD (US$),,,,4.87,,,,,,,,
Kyrgyzstan,Health Care,3003,Online & Offline Split,Offline,percent,Statista,99.292,99.287,99.272,99.239,99.18,99.115,99.068,99.044,99.034,,
Kyrgyzstan,Health Care,3003,Online & Offline Split,Online,percent,Statista,0.708,0.713,0.728,0.761,0.82,0.885,0.932,0.956,0.966,,
Kyrgyzstan,Health Care,3003,Mobile/Desktop Split,Desktop,percent,Statista,69.157,65.377,62.463,59.542,56.905,54.562,52.318,50.361,48.465,,
Kyrgyzstan,Health Care,3003,Mobile/Desktop Split,Mobile,percent,Statista,30.843,34.623,37.537,40.458,43.095,45.438,47.682,49.639,51.535,,
Kyrgyzstan,Health Care,3003,Users by Segment,Total,million users,Statista,0.268,0.327,0.384,0.455,0.528,0.588,0.643,0.689,0.736,0.785,0.832
Kyrgyzstan,Health Care,3003,Users by Segment,Analgesics,million users,Statista,0.054,0.065,0.077,0.091,0.106,0.118,0.129,0.138,0.147,0.159,0.169
Kyrgyzstan,Health Care,3003,Users by Segment,Cold & Cough Remedies,million users,Statista,0.107,0.131,0.154,0.182,0.211,0.235,0.257,0.276,0.294,0.314,0.333
Kyrgyzstan,Health Care,3003,Users by Segment,Digestives & Intestinal Remedies,million users,Statista,0.081,0.098,0.115,0.137,0.158,0.176,0.193,0.207,0.221,0.236,0.25
Kyrgyzstan,Health Care,3003,Users by Segment,Hand Sanitizer,million users,Statista,0.107,0.131,0.154,0.182,0.211,0.235,0.257,0.276,0.294,0.314,0.333
