Region,Market,Market_HSN,Chart,Name,Unit,Source,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027
Luxembourg,Household Care,3402,Revenue Change,Toilet Paper,percent,Statista,,10.07,10.882,20.769,19.19,20.397,46.039,32.009,30.757,9.054,11.241
Luxembourg,Household Care,3402,Comparable Estimates - eCommerce (Worldwide),*Statista,trillion USD (US$),,2.249,2.429,2.642,3.282,3.86,3.609,4.505,5.037,5.675,6.021,6.429
Luxembourg,Household Care,3402,Comparable Estimates - eCommerce (Worldwide),The BRC,trillion USD (US$),,,,,,2.634,3.048,,,,4.798,
Luxembourg,Household Care,3402,Comparable Estimates - eCommerce (Worldwide),UNCTAD,trillion USD (US$),,,,4.87,,,,,,,,
Luxembourg,Household Care,3402,Online & Offline Split,Offline,percent,Statista,93.929,93.555,93.105,91.898,90.692,88.421,85.54,82.089,78.047,,
Luxembourg,Household Care,3402,Online & Offline Split,Online,percent,Statista,6.071,6.445,6.895,8.102,9.308,11.579,14.46,17.911,21.953,,
Luxembourg,Household Care,3402,Mobile/Desktop Split,Desktop,percent,Statista,56.614,54.246,52.291,50.547,48.855,47.442,46.272,45.313,44.35,,
Luxembourg,Household Care,3402,Mobile/Desktop Split,Mobile,percent,Statista,43.386,45.754,47.709,49.453,51.145,52.558,53.728,54.687,55.65,,
Luxembourg,Household Care,3402,Users by Segment,Total,million users,Statista,0.056,0.062,0.068,0.074,0.082,0.088,0.093,0.098,0.103,0.108,0.114
Luxembourg,Household Care,3402,Users by Segment,Dishwashing Detergents,million users,Statista,0.023,0.026,0.029,0.031,0.034,0.037,0.039,0.041,0.043,0.045,0.048
Luxembourg,Household Care,3402,Users by Segment,Household Cleaners,million users,Statista,0.025,0.028,0.031,0.033,0.037,0.04,0.042,0.044,0.046,0.049,0.051
Luxembourg,Household Care,3402,Users by Segment,Household Paper,million users,Statista,0.013,0.014,0.016,0.017,0.019,0.02,0.021,0.023,0.024,0.025,0.026
Luxembourg,Household Care,3402,Users by Segment,Laundry Care,million users,Statista,0.022,0.025,0.027,0.03,0.033,0.035,0.037,0.039,0.041,0.043,0.045
Luxembourg,Household Care,3402,Users by Segment,Other Household Care,million users,Statista,0.012,0.014,0.015,0.016,0.018,0.019,0.021,0.022,0.023,0.024,0.025
Luxembourg,Household Care,3402,Users by Segment,Paper Tissues,million users,Statista,0.018,0.02,0.022,0.024,0.026,0.028,0.03,0.031,0.033,0.035,0.036
Luxembourg,Household Care,3402,Users by Segment,"Polishes, Room Scents & Insecticides",million users,Statista,0.017,0.019,0.02,0.022,0.025,0.026,0.028,0.029,0.031,0.032,0.034
